English,Maths,Science,School,Area
77.4,96.7,73.4,St Margaret's Anfield CofE Primary School,Anfield
34.5,56.3,57.8,St Margaret's Anfield CofE Primary School,Anfield
57.8,52.8,73.2,St Margaret's Anfield CofE Primary School,Anfield
73.1,21.8,58.1,St Margaret's Anfield CofE Primary School,Anfield
52.0,65.8,68.9,St Margaret's Anfield CofE Primary School,Anfield
54.4,87.0,60.0,St Margaret's Anfield CofE Primary School,Anfield
52.7,74.4,62.3,St Margaret's Anfield CofE Primary School,Anfield
60.8,38.0,61.9,St Margaret's Anfield CofE Primary School,Anfield
30.9,94.6,49.8,St Margaret's Anfield CofE Primary School,Anfield
86.8,70.1,51.6,St Margaret's Anfield CofE Primary School,Anfield
49.0,65.3,71.5,St Margaret's Anfield CofE Primary School,Anfield
59.0,43.6,51.5,St Margaret's Anfield CofE Primary School,Anfield
58.3,83.7,49.3,St Margaret's Anfield CofE Primary School,Anfield
53.5,77.8,66.8,St Margaret's Anfield CofE Primary School,Anfield
54.4,58.6,63.2,St Margaret's Anfield CofE Primary School,Anfield
39.9,74.1,40.9,St Margaret's Anfield CofE Primary School,Anfield
42.7,48.9,47.4,St Margaret's Anfield CofE Primary School,Anfield
63.5,48.2,51.0,St Margaret's Anfield CofE Primary School,Anfield
53.4,74.0,84.6,St Margaret's Anfield CofE Primary School,Anfield
55.1,72.8,97.1,St Margaret's Anfield CofE Primary School,Anfield
55.6,60.0,81.1,St Margaret's Anfield CofE Primary School,Anfield
70.2,52.4,75.8,St Margaret's Anfield CofE Primary School,Anfield
57.1,59.6,63.1,St Margaret's Anfield CofE Primary School,Anfield
65.5,63.2,55.7,St Margaret's Anfield CofE Primary School,Anfield
67.3,65.5,54.1,St Margaret's Anfield CofE Primary School,Anfield
71.9,56.8,73.0,St Margaret's Anfield CofE Primary School,Anfield
77.8,61.0,63.4,St Margaret's Anfield CofE Primary School,Anfield
59.5,50.6,66.2,St Margaret's Anfield CofE Primary School,Anfield
83.8,42.9,60.3,St Margaret's Anfield CofE Primary School,Anfield
57.7,52.1,29.9,St Margaret's Anfield CofE Primary School,Anfield
44.5,63.1,79.7,St Margaret's Anfield CofE Primary School,Anfield
15.8,68.7,72.3,St Margaret's Anfield CofE Primary School,Anfield
80.8,70.5,76.9,St Margaret's Anfield CofE Primary School,Anfield
49.9,57.4,63.3,St Margaret's Anfield CofE Primary School,Anfield
56.5,71.8,77.5,St Margaret's Anfield CofE Primary School,Anfield
74.4,57.4,49.4,St Margaret's Anfield CofE Primary School,Anfield
66.6,70.7,50.0,St Marie's Catholic Primary School,Kirkby
67.6,52.3,65.9,St Marie's Catholic Primary School,Kirkby
35.5,50.8,53.5,St Marie's Catholic Primary School,Kirkby
62.9,76.1,69.2,St Marie's Catholic Primary School,Kirkby
68.1,94.9,57.9,St Marie's Catholic Primary School,Kirkby
65.2,58.2,27.8,St Marie's Catholic Primary School,Kirkby
52.2,61.1,54.9,St Marie's Catholic Primary School,Kirkby
54.9,48.8,41.2,St Marie's Catholic Primary School,Kirkby
65.0,40.6,53.3,St Marie's Catholic Primary School,Kirkby
72.8,48.3,48.6,St Marie's Catholic Primary School,Kirkby
50.8,79.7,66.7,St Marie's Catholic Primary School,Kirkby
54.3,89.3,92.5,St Marie's Catholic Primary School,Kirkby
56.3,56.0,48.6,St Marie's Catholic Primary School,Kirkby
77.5,65.4,61.6,St Marie's Catholic Primary School,Kirkby
47.4,51.7,28.9,St Marie's Catholic Primary School,Kirkby
63.1,48.8,65.0,St Marie's Catholic Primary School,Kirkby
69.8,57.3,50.7,St Marie's Catholic Primary School,Kirkby
65.9,52.4,53.8,St Marie's Catholic Primary School,Kirkby
78.2,57.4,23.7,St Marie's Catholic Primary School,Kirkby
63.6,59.1,35.8,St Marie's Catholic Primary School,Kirkby
91.8,57.8,52.0,St Marie's Catholic Primary School,Kirkby
39.2,51.1,57.4,St Marie's Catholic Primary School,Kirkby
52.5,64.3,77.6,St Marie's Catholic Primary School,Kirkby
75.9,66.7,66.6,St Marie's Catholic Primary School,Kirkby
78.6,67.1,78.8,St Marie's Catholic Primary School,Kirkby
28.1,63.8,63.8,St Marie's Catholic Primary School,Kirkby
26.1,53.1,65.3,St Marie's Catholic Primary School,Kirkby
53.4,79.9,44.8,St Marie's Catholic Primary School,Kirkby
40.1,55.7,19.5,St Marie's Catholic Primary School,Kirkby
45.6,61.6,60.6,St Marie's Catholic Primary School,Kirkby
33.1,49.4,58.7,St Marie's Catholic Primary School,Kirkby
49.0,77.0,33.2,St Marie's Catholic Primary School,Kirkby
63.3,82.2,53.8,St Marie's Catholic Primary School,Kirkby
51.8,55.9,58.6,St Marie's Catholic Primary School,Kirkby
69.6,58.4,49.1,St Marie's Catholic Primary School,Kirkby
55.6,50.5,21.4,St Marie's Catholic Primary School,Kirkby
61.9,55.9,79.6,St Marie's Catholic Primary School,Kirkby
37.0,92.3,50.1,St Marie's Catholic Primary School,Kirkby
68.0,60.4,53.7,St Marie's Catholic Primary School,Kirkby
63.8,47.3,38.4,St Marie's Catholic Primary School,Kirkby
61.5,71.4,71.2,St Marie's Catholic Primary School,Kirkby
39.4,69.6,59.8,St Mark's Catholic Primary School,Halewood
60.6,53.8,66.4,St Mark's Catholic Primary School,Halewood
64.1,61.8,49.1,St Mark's Catholic Primary School,Halewood
58.7,60.1,70.6,St Mark's Catholic Primary School,Halewood
62.3,63.8,34.6,St Mark's Catholic Primary School,Halewood
79.3,48.1,59.5,St Mark's Catholic Primary School,Halewood
42.6,63.6,69.1,St Mark's Catholic Primary School,Halewood
56.5,57.1,83.4,St Mark's Catholic Primary School,Halewood
52.2,55.4,51.5,St Mark's Catholic Primary School,Halewood
43.6,35.8,37.5,St Mark's Catholic Primary School,Halewood
72.1,35.1,64.2,St Mark's Catholic Primary School,Halewood
64.3,46.6,29.5,St Mark's Catholic Primary School,Halewood
64.2,63.8,57.1,St Mark's Catholic Primary School,Halewood
65.3,36.2,82.6,St Mark's Catholic Primary School,Halewood
46.3,72.6,20.9,St Mark's Catholic Primary School,Halewood
57.7,69.0,75.9,St Mark's Catholic Primary School,Halewood
62.4,51.5,44.6,St Mark's Catholic Primary School,Halewood
39.7,52.9,50.0,St Mark's Catholic Primary School,Halewood
36.2,48.4,60.5,St Mark's Catholic Primary School,Halewood
46.5,20.6,87.8,St Mark's Catholic Primary School,Halewood
54.3,76.8,36.1,St Mark's Catholic Primary School,Halewood
53.5,50.3,58.8,St Mark's Catholic Primary School,Halewood
64.7,39.9,72.3,St Mark's Catholic Primary School,Halewood
43.8,71.1,61.2,St Mark's Catholic Primary School,Halewood
74.2,61.7,64.3,St Mark's Catholic Primary School,Halewood
57.0,33.2,92.8,St Mark's Catholic Primary School,Halewood
78.8,73.9,65.8,St Mark's Catholic Primary School,Halewood
74.9,52.3,41.0,St Mark's Catholic Primary School,Halewood
63.5,64.1,66.2,St Mark's Catholic Primary School,Halewood
48.5,55.6,53.2,St Mark's Catholic Primary School,Halewood
44.2,39.0,41.0,St Mark's Catholic Primary School,Halewood
44.0,75.4,98.5,St Mark's Catholic Primary School,Halewood
72.4,73.8,54.5,St Mark's Catholic Primary School,Halewood
50.9,48.8,60.3,St Mark's Catholic Primary School,Halewood
46.9,70.1,63.3,St Mark's Catholic Primary School,Halewood
92.7,71.4,31.4,St Mark's Catholic Primary School,Halewood
64.9,39.7,91.3,St Mark's Catholic Primary School,Halewood
54.2,51.3,84.7,St Mark's Catholic Primary School,Halewood
57.2,62.8,66.3,St Mark's Catholic Primary School,Halewood
52.4,79.8,81.1,St Mary and St Paul's CofE Primary School,Prescot
62.1,74.2,54.4,St Mary and St Paul's CofE Primary School,Prescot
51.1,61.5,62.9,St Mary and St Paul's CofE Primary School,Prescot
32.6,63.3,0.0,St Mary and St Paul's CofE Primary School,Prescot
79.3,58.2,81.1,St Mary and St Paul's CofE Primary School,Prescot
60.1,68.8,3.3,St Mary and St Paul's CofE Primary School,Prescot
17.3,68.5,47.2,St Mary and St Paul's CofE Primary School,Prescot
77.2,59.8,44.0,St Mary and St Paul's CofE Primary School,Prescot
76.6,60.5,54.1,St Mary and St Paul's CofE Primary School,Prescot
78.1,68.5,74.6,St Mary and St Paul's CofE Primary School,Prescot
70.6,89.1,0.0,St Mary and St Paul's CofE Primary School,Prescot
0.0,46.7,67.5,St Mary and St Paul's CofE Primary School,Prescot
72.9,71.9,76.6,St Mary and St Paul's CofE Primary School,Prescot
53.7,64.8,65.9,St Mary and St Paul's CofE Primary School,Prescot
64.6,80.8,52.8,St Mary and St Paul's CofE Primary School,Prescot
89.8,83.1,51.4,St Mary and St Paul's CofE Primary School,Prescot
65.9,77.9,80.8,St Mary and St Paul's CofE Primary School,Prescot
37.3,58.7,55.6,St Mary and St Paul's CofE Primary School,Prescot
47.9,88.8,52.3,St Mary and St Paul's CofE Primary School,Prescot
58.3,59.9,72.2,St Mary and St Paul's CofE Primary School,Prescot
49.7,89.6,86.7,St Mary and St Paul's CofE Primary School,Prescot
73.5,88.1,53.0,St Mary and St Paul's CofE Primary School,Prescot
69.5,62.3,37.3,St Mary and St Paul's CofE Primary School,Prescot
7.3,79.1,74.6,St Mary and St Paul's CofE Primary School,Prescot
73.4,61.7,84.6,St Mary and St Paul's CofE Primary School,Prescot
68.2,49.9,62.6,St Mary and St Paul's CofE Primary School,Prescot
71.4,67.6,49.3,St Mary and St Paul's CofE Primary School,Prescot
54.7,40.8,60.1,St Mary and St Paul's CofE Primary School,Prescot
88.7,61.9,37.5,St Mary and St Paul's CofE Primary School,Prescot
77.5,91.2,92.1,St Mary and St Paul's CofE Primary School,Prescot
78.5,74.7,0.0,St Mary and St Paul's CofE Primary School,Prescot
62.6,83.1,63.5,St Mary and St Paul's CofE Primary School,Prescot
85.5,44.9,0.0,St Mary and St Paul's CofE Primary School,Prescot
70.8,43.9,57.1,St Mary's and St Thomas CofE Primary School,St Helens
49.4,70.8,53.3,St Mary's and St Thomas CofE Primary School,St Helens
39.9,65.5,44.1,St Mary's and St Thomas CofE Primary School,St Helens
49.0,39.7,49.0,St Mary's and St Thomas CofE Primary School,St Helens
58.7,57.9,71.8,St Mary's and St Thomas CofE Primary School,St Helens
69.7,38.0,55.7,St Mary's and St Thomas CofE Primary School,St Helens
61.2,43.5,72.6,St Mary's and St Thomas CofE Primary School,St Helens
51.0,57.6,61.0,St Mary's and St Thomas CofE Primary School,St Helens
81.2,57.1,59.0,St Mary's and St Thomas CofE Primary School,St Helens
67.3,55.0,52.1,St Mary's and St Thomas CofE Primary School,St Helens
60.9,63.5,69.1,St Mary's and St Thomas CofE Primary School,St Helens
66.3,76.9,77.4,St Mary's and St Thomas CofE Primary School,St Helens
60.9,57.3,74.3,St Mary's and St Thomas CofE Primary School,St Helens
52.4,55.4,40.7,St Mary's and St Thomas CofE Primary School,St Helens
51.6,78.6,68.6,St Mary's and St Thomas CofE Primary School,St Helens
68.8,70.7,68.5,St Mary's and St Thomas CofE Primary School,St Helens
61.0,38.8,64.6,St Mary's and St Thomas CofE Primary School,St Helens
64.2,70.1,58.9,St Mary's and St Thomas CofE Primary School,St Helens
60.0,50.7,65.1,St Mary's and St Thomas CofE Primary School,St Helens
59.8,41.0,59.3,St Mary's and St Thomas CofE Primary School,St Helens
78.0,44.6,65.4,St Mary's and St Thomas CofE Primary School,St Helens
56.1,47.9,89.4,St Mary's and St Thomas CofE Primary School,St Helens
52.4,68.8,61.2,St Mary's and St Thomas CofE Primary School,St Helens
59.6,35.2,39.7,St Mary's and St Thomas CofE Primary School,St Helens
80.3,73.7,61.3,St Mary's and St Thomas CofE Primary School,St Helens
72.7,38.0,80.1,St Mary's and St Thomas CofE Primary School,St Helens
91.7,46.2,65.6,St Mary's and St Thomas CofE Primary School,St Helens
53.5,50.6,78.4,St Mary's and St Thomas CofE Primary School,St Helens
68.8,0.0,36.4,St Mary's and St Thomas CofE Primary School,St Helens
69.7,67.1,68.8,St Mary's and St Thomas CofE Primary School,St Helens
49.7,38.3,72.2,St Mary's and St Thomas CofE Primary School,St Helens
56.1,59.6,72.0,St Mary's and St Thomas CofE Primary School,St Helens
74.9,79.1,70.4,St Mary's and St Thomas CofE Primary School,St Helens
40.2,37.9,53.7,St Mary's and St Thomas CofE Primary School,St Helens
59.8,33.8,89.9,St Mary's and St Thomas CofE Primary School,St Helens
66.9,67.5,64.7,St Mary's and St Thomas CofE Primary School,St Helens
37.8,59.8,45.4,St Mary's Catholic Infant School,Newton-le-Willows
48.1,50.7,29.5,St Mary's Catholic Infant School,Newton-le-Willows
75.7,37.4,70.8,St Mary's Catholic Infant School,Newton-le-Willows
71.0,46.0,60.9,St Mary's Catholic Infant School,Newton-le-Willows
71.1,82.1,56.6,St Mary's Catholic Infant School,Newton-le-Willows
59.0,62.8,54.7,St Mary's Catholic Infant School,Newton-le-Willows
78.7,24.6,48.4,St Mary's Catholic Infant School,Newton-le-Willows
70.7,57.0,60.3,St Mary's Catholic Infant School,Newton-le-Willows
21.5,75.8,62.4,St Mary's Catholic Infant School,Newton-le-Willows
68.0,59.7,46.1,St Mary's Catholic Infant School,Newton-le-Willows
36.8,43.6,44.6,St Mary's Catholic Infant School,Newton-le-Willows
44.8,45.2,68.5,St Mary's Catholic Infant School,Newton-le-Willows
59.1,38.3,67.8,St Mary's Catholic Infant School,Newton-le-Willows
32.4,61.6,38.5,St Mary's Catholic Infant School,Newton-le-Willows
64.4,73.7,64.0,St Mary's Catholic Infant School,Newton-le-Willows
65.1,72.0,58.6,St Mary's Catholic Infant School,Newton-le-Willows
49.7,59.3,44.4,St Mary's Catholic Infant School,Newton-le-Willows
61.7,49.6,52.8,St Mary's Catholic Infant School,Newton-le-Willows
35.9,57.7,48.7,St Mary's Catholic Infant School,Newton-le-Willows
64.9,46.6,83.2,St Mary's Catholic Infant School,Newton-le-Willows
71.4,47.3,43.2,St Mary's Catholic Infant School,Newton-le-Willows
90.5,64.6,48.5,St Mary's Catholic Infant School,Newton-le-Willows
54.2,75.8,52.6,St Mary's Catholic Infant School,Newton-le-Willows
49.0,56.5,75.2,St Mary's Catholic Infant School,Newton-le-Willows
66.3,54.5,63.0,St Mary's Catholic Infant School,Newton-le-Willows
48.8,66.3,58.4,St Mary's Catholic Infant School,Newton-le-Willows
76.5,74.5,71.9,St Mary's Catholic Infant School,Newton-le-Willows
72.6,64.5,83.0,St Mary's Catholic Infant School,Newton-le-Willows
34.2,45.5,63.5,St Mary's Catholic Infant School,Newton-le-Willows
43.2,77.1,44.9,St Mary's Catholic Infant School,Newton-le-Willows
75.3,62.7,68.4,St Mary's Catholic Infant School,Newton-le-Willows
63.3,36.9,51.2,St Mary's Catholic Infant School,Newton-le-Willows
80.7,0.0,47.7,St Mary's Catholic Infant School,Newton-le-Willows
62.3,75.0,75.3,St Mary's Catholic Infant School,Newton-le-Willows
63.4,58.7,81.3,St Mary's Catholic Infant School,Newton-le-Willows
50.1,43.9,76.7,St Mary's Catholic Infant School,Newton-le-Willows
60.4,59.9,18.4,St Mary's Catholic Infant School,Newton-le-Willows
61.3,65.0,36.7,St Mary's Catholic Infant School,Newton-le-Willows
73.8,71.5,61.6,St Mary's Catholic Infant School,Newton-le-Willows
64.2,61.4,59.3,St Mary's Catholic Infant School,Newton-le-Willows
54.6,0.0,85.4,St Mary's Catholic Infant School,Newton-le-Willows
42.4,58.0,30.8,St Mary's Catholic Junior School,Newton-le-Willows
58.6,42.0,65.7,St Mary's Catholic Junior School,Newton-le-Willows
47.2,58.9,66.2,St Mary's Catholic Junior School,Newton-le-Willows
59.6,35.5,92.5,St Mary's Catholic Junior School,Newton-le-Willows
64.4,76.3,56.2,St Mary's Catholic Junior School,Newton-le-Willows
52.8,50.1,74.8,St Mary's Catholic Junior School,Newton-le-Willows
46.1,57.2,42.8,St Mary's Catholic Junior School,Newton-le-Willows
57.7,55.7,55.1,St Mary's Catholic Junior School,Newton-le-Willows
60.0,36.7,44.2,St Mary's Catholic Junior School,Newton-le-Willows
74.3,27.7,62.8,St Mary's Catholic Junior School,Newton-le-Willows
66.9,71.1,74.9,St Mary's Catholic Junior School,Newton-le-Willows
52.8,78.7,53.0,St Mary's Catholic Junior School,Newton-le-Willows
61.2,45.2,77.1,St Mary's Catholic Junior School,Newton-le-Willows
43.9,65.9,52.5,St Mary's Catholic Junior School,Newton-le-Willows
63.5,46.1,66.9,St Mary's Catholic Junior School,Newton-le-Willows
71.8,46.1,40.1,St Mary's Catholic Junior School,Newton-le-Willows
47.9,62.4,52.7,St Mary's Catholic Junior School,Newton-le-Willows
73.6,57.1,53.0,St Mary's Catholic Junior School,Newton-le-Willows
83.0,61.3,53.4,St Mary's Catholic Junior School,Newton-le-Willows
64.0,49.8,48.6,St Mary's Catholic Junior School,Newton-le-Willows
38.2,53.5,84.4,St Mary's Catholic Junior School,Newton-le-Willows
61.0,58.8,55.3,St Mary's Catholic Junior School,Newton-le-Willows
41.4,47.9,70.0,St Mary's Catholic Junior School,Newton-le-Willows
40.1,51.0,67.3,St Mary's Catholic Junior School,Newton-le-Willows
50.0,60.3,29.5,St Mary's Catholic Junior School,Newton-le-Willows
47.5,45.7,62.0,St Mary's Catholic Junior School,Newton-le-Willows
67.8,53.7,64.6,St Mary's Catholic Junior School,Newton-le-Willows
55.0,49.5,72.8,St Mary's Catholic Junior School,Newton-le-Willows
45.2,53.2,78.0,St Mary's Catholic Junior School,Newton-le-Willows
62.2,64.5,63.9,St Mary's Catholic Junior School,Newton-le-Willows
71.0,63.7,38.0,St Mary's Catholic Junior School,Newton-le-Willows
37.6,47.9,86.2,St Mary's Catholic Junior School,Newton-le-Willows
78.8,58.6,73.3,St Mary's Catholic Junior School,Newton-le-Willows
42.2,76.6,43.1,St Mary's Catholic Junior School,Newton-le-Willows
59.9,34.1,47.3,St Mary's Catholic Junior School,Newton-le-Willows
46.4,55.0,59.9,St Mary's Catholic Junior School,Newton-le-Willows
42.9,59.9,62.0,St Mary's Catholic Junior School,Newton-le-Willows
59.9,63.2,49.5,St Mary's Catholic Junior School,Newton-le-Willows
60.3,55.0,58.8,St Mary's Catholic Junior School,Newton-le-Willows
60.9,74.1,58.4,St Mary's Catholic Junior School,Newton-le-Willows
67.6,56.4,32.8,St Mary's Catholic Junior School,Newton-le-Willows
37.5,63.1,60.0,St Mary's Catholic Junior School,Newton-le-Willows
53.7,34.9,65.9,St Mary's Catholic Junior School,Newton-le-Willows
57.7,58.8,65.0,St Mary's Catholic Junior School,Newton-le-Willows
49.3,45.8,42.1,St Mary's Catholic Junior School,Newton-le-Willows
62.4,62.0,58.7,St Mary's Catholic Primary School,Little Crosby
90.6,72.8,68.1,St Mary's Catholic Primary School,Little Crosby
25.9,53.0,20.5,St Mary's Catholic Primary School,Little Crosby
58.0,53.2,58.2,St Mary's Catholic Primary School,Little Crosby
64.7,63.2,71.6,St Mary's Catholic Primary School,Little Crosby
72.6,46.9,65.9,St Mary's Catholic Primary School,Little Crosby
60.4,48.4,85.4,St Mary's Catholic Primary School,Little Crosby
68.0,47.9,68.9,St Mary's Catholic Primary School,Little Crosby
61.2,50.4,59.7,St Mary's Catholic Primary School,Little Crosby
73.5,43.6,24.9,St Mary's Catholic Primary School,Little Crosby
67.1,33.4,47.7,St Mary's Catholic Primary School,Little Crosby
10.0,54.6,72.9,St Mary's Catholic Primary School,Little Crosby
54.8,45.3,54.2,St Mary's Catholic Primary School,Little Crosby
72.3,61.0,76.6,St Mary's Catholic Primary School,Little Crosby
73.0,65.6,29.1,St Mary's Catholic Primary School,Little Crosby
29.8,56.7,20.3,St Mary's Catholic Primary School,Little Crosby
94.5,71.1,76.5,St Mary's Catholic Primary School,Little Crosby
60.0,63.3,96.8,St Mary's Catholic Primary School,Little Crosby
44.0,47.1,92.1,St Mary's Catholic Primary School,Little Crosby
76.8,59.1,0.0,St Mary's Catholic Primary School,Little Crosby
39.9,76.1,48.2,St Mary's Catholic Primary School,Little Crosby
63.4,50.9,67.7,St Mary's Catholic Primary School,Little Crosby
73.5,55.5,65.6,St Mary's Catholic Primary School,Little Crosby
66.2,66.3,38.4,St Mary's Catholic Primary School,Little Crosby
84.5,74.2,54.7,St Mary's Catholic Primary School,Little Crosby
35.6,73.7,43.2,St Mary's Catholic Primary School,Little Crosby
59.2,74.2,64.4,St Mary's Catholic Primary School,Little Crosby
38.4,67.7,89.4,St Mary's Catholic Primary School,Little Crosby
59.8,54.6,34.4,St Mary's Catholic Primary School,Little Crosby
56.5,53.5,56.2,St Mary's Catholic Primary School,Little Crosby
69.6,55.5,75.2,St Mary's Catholic Primary School,Little Crosby
62.0,73.7,55.7,St Mary's Catholic Primary School,Little Crosby
37.5,52.8,57.3,St Mary's Catholic Primary School,Little Crosby
57.7,64.7,45.7,St Mary's Catholic Primary School,Little Crosby
